"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","entrez","symbol","chr","start","end","strand","biotype","description"
"39","ENSMUSG00000000605",1.10782565656982e-06,1.14981845800617e-05,23.7310187504876,1.41201158770898,1,6.59419396942198,0.13035748653864,0.013318630852913,0.127882527917985,0.0669777478067101,0.127882527917985,12727,"Clcn4","7",7282309,7300851,-1,"protein_coding","chloride channel, voltage-sensitive 4 [Source:MGI Symbol;Acc:MGI:104571]"
"40","ENSMUSG00000000686",0.00355925093276446,0.00891491326352144,8.49601536359262,3.9221138260908,1,2.69855456731428,0.365081038370056,0.0850443543546515,0.307167028254428,0.943181432977537,0.943181432977537,67477,"Abhd15","11",77515121,77538607,1,"protein_coding","abhydrolase domain containing 15 [Source:MGI Symbol;Acc:MGI:1914727]"
"41","ENSMUSG00000000708",0.000477003134735004,0.00172313709400935,12.2034853951324,2.10170225873023,1,4.15790404941425,0.192024089119019,0.0258290150735124,0.18434121079951,0.190525418443207,0.190525418443207,18519,"Kat2b","17",53566861,53672720,1,"protein_coding","K(lysine) acetyltransferase 2B [Source:MGI Symbol;Acc:MGI:1343094]"
"42","ENSMUSG00000000711",3.37012399680839e-07,4.2885284928645e-06,26.0250709207557,2.2373377347553,1,6.89135705901578,0.206294102863471,0.00333974333895424,0.220394030136576,0.0707015759415443,0.220394030136576,19344,"Rab5b","10",128677175,128696264,-1,"protein_coding","RAB5B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105938]"
"43","ENSMUSG00000000738",0.00320646802066931,0.00820058712027984,8.68609543307455,0.246616602472888,1,5.55637107901652,0.0289027803015548,0.0161634103800889,0.00849824986719993,0.069464409104695,0.069464409104695,234847,"Spg7","8",123062942,123097760,1,"protein_coding","SPG7, paraplegin matrix AAA peptidase subunit [Source:MGI Symbol;Acc:MGI:2385906]"
"44","ENSMUSG00000000740",2.82294415943257e-09,1.26127352697949e-07,35.3023280448817,2.83917387352969,1,8.58513419063874,0.258122420203637,0.00250310855002211,0.281414278802947,0.122117779991951,0.281414278802947,270106,"Rpl13","8",123102350,123105244,1,"protein_coding","ribosomal protein L13 [Source:MGI Symbol;Acc:MGI:105922]"
"45","ENSMUSG00000000743",1.69147695345944e-05,0.000107506386462019,18.5085063172556,0.634654416345354,1,6.47512206593772,0.0596679902886697,0.00355612470077258,0.0599093169337628,0.0658527423139973,0.0658527423139973,234852,"Chmp1a","8",123204264,123212763,-1,"protein_coding","charged multivesicular body protein 1A [Source:MGI Symbol;Acc:MGI:1920159]"
"46","ENSMUSG00000000751",7.44149797900941e-06,5.46330947087003e-05,20.0762521415365,0.488952050895034,1,7.54956221664043,0.0458471049058943,0.00409701499695747,0.044798190092546,0.0835152246486089,0.0835152246486089,68275,"Rpa1","11",75298166,75348324,-1,"protein_coding","replication protein A1 [Source:MGI Symbol;Acc:MGI:1915525]"
"47","ENSMUSG00000000753",9.63748860430512e-06,6.80230765381095e-05,19.5819605986546,31.7749923423825,1,2.87140554798676,2.96776352840863,0.14732355943942,3.03017567479883,0.845309904762325,3.03017567479883,20317,"Serpinf1","11",75409769,75422701,-1,"protein_coding","serine (or cysteine) peptidase inhibitor, clade F, member 1 [Source:MGI Symbol;Acc:MGI:108080]"
"48","ENSMUSG00000000826",0.000264409515616084,0.00105568780788107,13.3070537296061,0.326207205917911,1,6.83498132031035,0.0300578558117523,0.00963845022751483,0.0229822703642763,0.0699072864126948,0.0699072864126948,13002,"Dnajc5","2",181520485,181555133,1,"protein_coding","DnaJ heat shock protein family (Hsp40) member C5 [Source:MGI Symbol;Acc:MGI:892995]"
"49","ENSMUSG00000000827",1.63823040271345e-05,0.000104706878691141,18.5694735076725,1.11484941854347,1,6.31735597691878,0.103370211961866,0.00677637210769545,0.104708569746651,0.0648833897377302,0.104708569746651,66314,"Tpd52l2","2",181497142,181517966,1,"protein_coding","tumor protein D52-like 2 [Source:MGI Symbol;Acc:MGI:1913564]"
"50","ENSMUSG00000000838",2.81100457221296e-07,3.71824044636514e-06,26.3753822184833,2.93686280497173,1,6.03203286117289,0.268718980441917,0.0105461444953825,0.283140136001791,0.0649035971614237,0.283140136001791,14265,"Fmr1","X",68678541,68717963,1,"protein_coding","fragile X mental retardation syndrome 1 [Source:MGI Symbol;Acc:MGI:95564]"
"51","ENSMUSG00000000901",7.94745941324831e-05,0.000393708355445465,15.5707499203753,29.6325836635263,1,2.45851462237962,2.87925660920719,0.105194168592282,2.85806419776034,1.06251098313465,2.85806419776034,17385,"Mmp11","10",75923222,75936496,-1,"protein_coding","matrix metallopeptidase 11 [Source:MGI Symbol;Acc:MGI:97008]"
"52","ENSMUSG00000000915",2.66941448296917e-06,2.33494962295265e-05,22.0406166407757,8.28848065887258,1,3.95086793526296,0.757169441900968,0.0717786057999351,0.757069460087323,0.265719466851793,0.757069460087323,29816,"Hip1r","5",123973628,124005558,1,"protein_coding","huntingtin interacting protein 1 related [Source:MGI Symbol;Acc:MGI:1352504]"
"53","ENSMUSG00000001016",1.77519736076027e-05,0.000111673997004573,18.4164404748314,0.553103790345545,1,6.89721943026025,0.0521845550878982,0.00464882508048953,0.050661553954065,0.0707866375056631,0.0707866375056631,67781,"Ilf2","3",90476126,90488379,1,"protein_coding","interleukin enhancer binding factor 2 [Source:MGI Symbol;Acc:MGI:1915031]"
"54","ENSMUSG00000001017",0.000159511369547209,0.00069958336397863,14.2564716747217,0.0576618485611095,1,7.32092841873061,0.00554264154659044,0.00408771582408123,0.00167846903202972,0.0782634013823522,0.0782634013823522,66511,"Chtop","3",90498956,90509498,-1,"protein_coding","chromatin target of PRMT1 [Source:MGI Symbol;Acc:MGI:1913761]"
"55","ENSMUSG00000001018",3.430662529575e-07,4.32644663451959e-06,25.9906985902253,1.90011504181509,1,6.39262582734042,0.173133518648598,0.00757074601691263,0.182440758164597,0.0652673646856583,0.182440758164597,20615,"Snapin","3",90488026,90491033,-1,"protein_coding","SNAP-associated protein [Source:MGI Symbol;Acc:MGI:1333745]"
"56","ENSMUSG00000001020",1.25704082306607e-06,1.27829425894738e-05,23.4878658287038,13.1952799959964,1,4.03150375951568,1.20012988442907,0.11553330527159,1.20399469432805,0.23309370792678,1.20399469432805,20198,"S100a4","3",90603771,90606045,1,"protein_coding","S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]"
"57","ENSMUSG00000001025",5.87347102083797e-09,2.0015310205151e-07,33.8761367056576,31.5184668479544,1,5.34982688251474,2.88036426847011,0.180153111580785,2.97169357321465,0.0740835588901871,2.97169357321465,20200,"S100a6","3",90612882,90624181,1,"protein_coding","S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]"
"58","ENSMUSG00000001036",2.33542108615143e-08,5.45086506907051e-07,31.1935387507869,4.23861714105049,1,5.91630271120716,0.385434299124219,0.00896514712029191,0.414896566984757,0.0656768247689837,0.414896566984757,13855,"Epn2","11",61517249,61579687,-1,"protein_coding","epsin 2 [Source:MGI Symbol;Acc:MGI:1333766]"
"59","ENSMUSG00000001039",4.00870983379216e-06,3.28588131629533e-05,21.2606780234086,2.12612726059719,1,5.14408220204989,0.193870518705365,0.0259118042431883,0.186700921816531,0.0783646722817002,0.186700921816531,27078,"B9d1","11",61505144,61512931,1,"protein_coding","B9 protein domain 1 [Source:MGI Symbol;Acc:MGI:1351471]"
"60","ENSMUSG00000001053",0.000374537193804401,0.00140603800096109,12.6551267918401,7.49711049703908,1,3.09629728314172,0.683195560519205,0.126502251851868,0.623208797852039,0.715314398774763,0.715314398774763,212706,"N4bp3","11",51643063,51650842,-1,"protein_coding","NEDD4 binding protein 3 [Source:MGI Symbol;Acc:MGI:2442218]"
"61","ENSMUSG00000001056",7.43940088286358e-06,5.46330947087003e-05,20.0767911726034,1.20279555199273,1,6.38190537642969,0.109351206539029,0.00541824035955923,0.114861314839713,0.0652036992094437,0.114861314839713,52530,"Nhp2","11",51619735,51623714,1,"protein_coding","NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547]"
"62","ENSMUSG00000001082",0.00193915416994797,0.00546457308198819,9.60625771494264,2.49064132605063,1,4.25894969336746,0.232114800128025,0.101455668817989,0.147608463787074,0.163957417837081,0.163957417837081,68294,"Mfsd10","5",34633642,34637212,-1,"protein_coding","major facilitator superfamily domain containing 10 [Source:MGI Symbol;Acc:MGI:1915544]"
"63","ENSMUSG00000001098",0.00011334572871274,0.000526825556771168,14.9002871880749,0.428987886113716,1,5.82765989655665,0.0431724750030209,0.00536621120682249,0.0375325774045491,0.0664614914284967,0.0664614914284967,330171,"Kctd10","5",114363567,114380508,-1,"protein_coding","potassium channel tetramerisation domain containing 10 [Source:MGI Symbol;Acc:MGI:2141207]"
"64","ENSMUSG00000001100",2.53575647482531e-06,2.23750699853865e-05,22.1392215944919,1.84227558251725,1,6.46405379229544,0.167573945078365,0.0025223378153004,0.181705220436425,0.0657646152516121,0.181705220436425,67811,"Poldip2","11",78512193,78522736,1,"protein_coding","polymerase (DNA-directed), delta interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915061]"
"65","ENSMUSG00000001105",3.55070038937151e-05,0.000199650648342048,17.0976076294638,1.77656256004425,1,5.81550028560818,0.166376072714091,0.0200781500155715,0.157578105988853,0.066565846035981,0.157578105988853,55978,"Ift20","11",78536361,78541737,1,"protein_coding","intraflagellar transport 20 [Source:MGI Symbol;Acc:MGI:1915585]"
"66","ENSMUSG00000001127",0.00132653780923629,0.00402364076017058,10.3052291357973,0.371969458197537,1,6.09470834835919,0.0347771172389686,0.011709518712178,0.0254874271075757,0.06468140695382,0.06468140695382,11836,"Araf","X",20797814,20860519,1,"protein_coding","Araf proto-oncogene, serine/threonine kinase [Source:MGI Symbol;Acc:MGI:88065]"
"67","ENSMUSG00000001158",0.00233566383323196,0.00633496488512364,9.26506348222277,0.571384283282072,1,5.96247649622215,0.0522257601705396,0.0141164027488609,0.0430220255793463,0.0653095014106362,0.0653095014106362,66618,"Snrnp27","6",86675151,86684522,-1,"protein_coding","small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868]"
"68","ENSMUSG00000001175",9.99289971077696e-05,0.000475778317082121,15.1380462323572,0.260383267952181,1,9.47527850378025,0.024225136728385,0.00284584229413708,0.023192484501081,0.186029827857503,0.186029827857503,12313,"Calm1","12",100199435,100209814,1,"protein_coding","calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251]"
"69","ENSMUSG00000001211",1.27023189351177e-09,7.01068379187636e-08,36.8584678971145,3.34879442153872,1,6.56755161546637,0.304527852217935,0.00673721813299798,0.328142224020874,0.0666990381958336,0.328142224020874,28169,"Agpat3","10",78269178,78352489,-1,"protein_coding","1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186]"
"70","ENSMUSG00000001225",3.17719132216742e-05,0.000182067551580555,17.3087580798258,32.5622439765231,1,2.2289146429091,2.99796859170505,0.217359475556336,3.03886492209597,1.14143855497407,3.03886492209597,13487,"Slc26a3","12",31390871,31473917,1,"protein_coding","solute carrier family 26, member 3 [Source:MGI Symbol;Acc:MGI:107181]"
"71","ENSMUSG00000001227",0.00305626201365625,0.00788232207810118,8.77357280206082,2.98367103757704,1,4.21372765620847,0.282051744206314,0.164262786177015,0.134104317580689,0.175046903622665,0.175046903622665,20359,"Sema6b","17",56123085,56140343,-1,"protein_coding","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B [Source:MGI Symbol;Acc:MGI:1202889]"
"72","ENSMUSG00000001228",4.02865086676153e-08,8.30149814038093e-07,30.1356114258791,25.1114300606702,1,6.10651864200724,2.28952916907544,0.0392809151462283,2.47186209092079,0.0646541193878824,2.47186209092079,18140,"Uhrf1","17",56303321,56323486,1,"protein_coding","ubiquitin-like, containing PHD and RING finger domains, 1 [Source:MGI Symbol;Acc:MGI:1338889]"
"73","ENSMUSG00000001260",5.94826337334245e-05,0.000308133654080748,16.1190516984098,3.58987305035286,1,6.62963578451306,0.326373209126781,0.00792534609725457,0.351061958938032,0.0673635523253476,0.351061958938032,14405,"Gabrg1","5",70751047,70842617,-1,"protein_coding","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 1 [Source:MGI Symbol;Acc:MGI:103156]"
"74","ENSMUSG00000001270",8.0882900766924e-06,5.88004521323525e-05,19.9168828722643,0.296776168529029,1,10.6447994797125,0.0271416093283999,5.0296036857544e-05,0.0296273208160454,0.35508789388534,0.35508789388534,12709,"Ckb","12",111669361,111672338,-1,"protein_coding","creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]"
"75","ENSMUSG00000001285",0.000974552623165013,0.00314655967387575,10.87529961162,0.613181771313665,1,5.29508453290985,0.0557753344521122,0.0185039003269806,0.0428142768043859,0.0752205449306335,0.0752205449306335,60315,"Myg1","15",102331709,102338139,1,"protein_coding","melanocyte proliferating gene 1 [Source:MGI Symbol;Acc:MGI:1929864]"
"76","ENSMUSG00000001289",0.00167183471974968,0.00485743225552374,9.87891523646056,0.465171968787346,1,6.81346566552941,0.0426986907592334,0.00812872023379692,0.0383884766449376,0.0696153321375571,0.0696153321375571,56612,"Pfdn5","15",102326116,102331873,1,"protein_coding","prefoldin 5 [Source:MGI Symbol;Acc:MGI:1928753]"
"77","ENSMUSG00000001300",6.07750939803729e-06,4.61491579367812e-05,20.4636333073483,13.7735580283144,1,4.27269813249061,1.25585307528624,0.151565782576062,1.22579002025537,0.160837749914717,1.22579002025537,13642,"Efnb2","8",8617434,8661242,-1,"protein_coding","ephrin B2 [Source:MGI Symbol;Acc:MGI:105097]"
"78","ENSMUSG00000001313",1.65114976884237e-07,2.46117090875658e-06,27.4037005074882,7.52157517941327,1,5.42890166424555,0.68468671877543,0.0768701444364831,0.675287373504844,0.07210545449654,0.675287373504844,11858,"Rnd2","11",101464999,101471853,1,"protein_coding","Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]"
"79","ENSMUSG00000001323",1.50014772294113e-05,9.74084051449978e-05,18.7373552681592,3.10720449048673,1,6.25298351176457,0.291337297511273,0.0281366110612821,0.28258383798739,0.0646759075406593,0.28258383798739,27364,"Srr","11",74906359,74925948,-1,"protein_coding","serine racemase [Source:MGI Symbol;Acc:MGI:1351636]"
